Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199949.51404181594,201522.78500262287
1,162964.81415199474,161522.1130610889
2,182326.7664540541,210403.47563008245
3,153869.31401763327,200971.18488777053
4,297365.61677829083,126735.86629882541
5,190742.5299058883,220487.87552590296
6,114145.92826043001,179753.39400388105
7,164614.5362829228,176532.28257338854
8,119699.68653171224,267998.3937315717
9,210025.43303807295,183296.01533010625
10,216633.54390506493,214466.30396832727
11,267011.2429442828,178647.19825815194
12,280311.1213507148,179455.5222642521
13,124631.95233712194,256980.58946402787
