Cluster,Biden Votes Weighted,Trump Votes Weighted
0,163742.85723437666,170936.45385329917
1,203630.13481204075,216774.9224070453
2,128323.85292057169,225918.7548498788
3,175519.5270478789,174916.46949288927
4,150148.95223508604,227696.34775898044
5,153589.57133892868,212269.08767607843
6,254066.85298267996,184416.16565578274
7,217974.13351025424,199696.23352565855
8,136614.10178125647,194574.81325041072
9,285939.2692405512,172903.69922781107
10,252005.5852146592,157666.74441168905
11,114955.67412014687,267477.804252162
12,265753.33511225163,143911.6204139338
13,182028.15244931736,209613.88322438046
