Cluster,Biden Votes Weighted,Trump Votes Weighted
0,215360.27376202814,187524.52611937153
1,150584.4740712083,210249.06031524864
2,182076.1742106891,186678.97377468643
3,109915.74796138766,258372.57207522716
4,150114.8922813943,225227.85513077184
5,280435.80796818447,159880.08541250747
6,156627.38041247815,159080.22504101062
7,303279.677143625,193113.3080228603
8,304278.7243243514,139084.082065839
9,158451.0836356742,210802.45056816813
10,179908.94783902276,205154.261274249
11,163251.85815536528,196424.34594262054
12,171755.53327478818,224527.0982295657
13,158251.42495980274,202654.15602787348
