Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199918.7760147205,201322.42961091024
1,300708.2979201578,129099.71899914919
2,124844.4139309305,257072.35619805925
3,182265.64644397376,210265.85471534156
4,165128.4258952915,177139.96536635066
5,159486.8479230743,158243.43378499857
6,113314.06473556717,178297.90608855773
7,190259.802738669,220483.83947902473
8,119426.38057388237,267459.6561817895
9,281022.89129139954,180253.7334225868
10,215576.86812473033,213311.86076368456
11,207641.10979592448,182451.2487022028
12,154337.56216373458,201886.01092625377
13,270360.9124479438,181484.98576109041
