Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155487.61077919576,229270.3167331777
1,146263.40032516647,202134.1088734972
2,200290.10287318696,155455.50794239403
3,184361.58317293006,215015.33698526336
4,158924.16914701692,203557.11804039858
5,191595.67341881333,213695.66519942973
6,128015.36750373286,180492.0594901731
7,163058.56202983446,171925.21858037653
8,319805.15048672765,181017.42203277224
9,120430.93519014651,281117.6508024608
10,283083.1847951429,140432.20157349962
11,216397.61157321467,208499.87517248702
12,153339.65038178305,198507.13902791336
13,263238.998323108,177653.37954615653
