Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281359.18749251246,180398.54295704127
1,210208.9237709772,183016.26929382762
2,182269.61547134636,210276.66950027112
3,154081.22473251537,201196.98175782224
4,199395.16498076753,200878.0704258734
5,124663.99767190861,256942.23003147883
6,215728.74561379064,213877.5016559428
7,164405.55203739807,176317.7326034289
8,297552.4820393766,127291.62271008857
9,190740.83799922268,220528.3973265341
10,119520.00481989697,267673.30782969546
11,163164.6296643283,161715.9688880323
12,266921.45409323537,178754.3605166567
13,114280.17961272348,179905.34450330652
