Cluster,Biden Votes Weighted,Trump Votes Weighted
0,297751.5855499461,178572.35433862702
1,113679.68587812776,266933.1348360311
2,152800.97696757226,203938.79824791057
3,219291.20451141061,192593.15359459474
4,155847.05496309412,227541.39988537293
5,187081.9387784428,226278.4220927741
6,168766.7832006283,166297.80794228244
7,290000.37340628385,166345.53318865848
8,164676.21143737415,173828.35689631148
9,181975.27306682884,209456.10463369088
10,277284.5553971749,139485.21351668207
11,117963.07357454301,181924.4376849062
12,215836.27630311906,206840.99524181892
13,141337.0069654539,218737.2879003389
