Cluster,Biden Votes Weighted,Trump Votes Weighted
0,183678.12315039674,213485.24607519314
1,137759.4262760887,194558.78342545117
2,195670.70992978758,207532.55287394152
3,151503.53873052238,209496.02835260108
4,264821.07205075637,175893.49048251912
5,253580.305368185,185198.6160640606
6,163723.99082251397,171149.5695200965
7,149239.08563890107,228028.3959907848
8,175610.201480945,176026.9422387536
9,216259.1538420226,206387.59059094204
10,261244.8968199408,145875.6725515446
11,257369.98499090865,155959.7516570585
12,120155.91822901535,276416.0565399669
13,153675.59267001547,212764.30363708624
