Cluster,Biden Votes Weighted,Trump Votes Weighted
0,252993.64493497528,157288.2889718442
1,182034.21982250593,209626.7174930582
2,150796.83331592724,228296.69430626408
3,163705.2208584517,170898.3702053473
4,265362.3864516246,144173.88548844034
5,153366.04560734483,211846.16462137946
6,114695.56608907547,267154.05747501587
7,201611.5326663881,217287.73144861113
8,175579.4859491264,175013.47870489355
9,286182.845452539,171983.12380516506
10,217321.14325991337,199832.9689847444
11,130029.8045960422,225437.5180722168
12,253628.33968115077,184814.24268498967
13,136984.9313149347,195119.7577380298
