Cluster,Biden Votes Weighted,Trump Votes Weighted
0,237491.82222178535,180139.39711352703
1,148973.6331055184,207694.8375539172
2,197778.7884072598,174488.52284446167
3,308267.5579339053,195107.5198010786
4,319162.85303455096,136007.81682291915
5,186217.44610587,185590.25197650222
6,161398.3185709463,205533.31525151717
7,180871.88191558293,207216.33895378522
8,119476.23393329815,251718.18400827664
9,250851.14231358352,189322.550023274
10,153124.56278011232,160014.69647730843
11,115199.27744435894,260594.00167134177
12,187616.61618211394,208988.25349792303
13,117861.86605111368,196357.31400416768
