Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199909.53469296382,201388.6099041972
1,119512.24714118968,267654.31711124204
2,113847.23954827078,179331.51024338993
3,182219.86902960791,210171.97797610052
4,191097.62767221616,221249.05616223786
5,216304.9430287904,214118.76244406737
6,124816.60883413412,256973.70916124163
7,164826.3348636975,176776.61523101284
8,299124.9479467073,128136.16916566978
9,280590.2022398565,179926.0852356887
10,161164.71714651296,159707.3920246055
11,207891.67072652112,182765.6548839982
12,153743.41066193202,200847.99555543702
13,269242.6464675994,179725.1449011112
