Cluster,Biden Votes Weighted,Trump Votes Weighted
0,267583.67349846754,178792.02656644068
1,182311.23466749437,210355.08318077002
2,162201.74771568258,160792.18078486572
3,200003.73638923166,201537.95261508817
4,164802.4927128848,176785.87538518905
5,153841.65181045627,200968.19880304666
6,124818.00531142978,257253.53831033723
7,209924.68819306197,183811.51313500115
8,215666.13052085336,213766.43780312833
9,297805.4044392182,126992.20665306938
10,119465.22906748987,267567.1660672441
11,190800.55824012574,220601.70501991958
12,281312.0649980823,180306.30263337205
13,113755.3824355212,179242.8130425277
