Cluster,Biden Votes Weighted,Trump Votes Weighted
0,252415.86229682577,156770.80247155798
1,206422.06338174292,214889.74893687447
2,137235.1534947412,195304.78942647358
3,163902.6223141876,171150.1561874978
4,254227.1325243703,185258.1776540747
5,127509.76496831646,228167.05544222298
6,283716.4102330516,173905.49323022252
7,148724.11473472186,228259.82634165423
8,219598.93906071052,200165.37794136303
9,265347.6815596813,144362.49984644572
10,153254.66153359791,211696.36734990598
11,175417.25782154902,174924.89399937724
12,114685.48515667146,264709.5265779466
13,181834.85091983175,209208.28459438292
