Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280843.4623118775,179645.82043650074
1,114132.26344499913,179669.67906759222
2,216506.9867244758,215133.6286566073
3,296854.72116503556,126465.93744432216
4,182381.76402190895,210503.18581983095
5,153875.90369363985,201045.14547422598
6,267812.72666449565,178978.248375702
7,124564.01787265514,256649.92680886466
8,199831.48393477604,201446.13037816237
9,210052.1467449971,183530.59257822306
10,119652.65576850939,267918.43616680877
11,164453.9930453082,176270.5834841739
12,190893.65161239146,220507.0866778949
13,162436.22299492988,161008.59863109078
