Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187700.70930880256,209352.74296328347
1,185375.87312148415,184974.57108642647
2,249131.86894974098,190283.95952477684
3,319154.02660370606,136073.44700546612
4,148884.3473050681,207553.1079762821
5,115379.20495260316,260945.07128105458
6,119763.42287152422,252332.4233451751
7,197699.11603540296,174509.60476832974
8,239262.25538089854,179132.13410602548
9,118160.32974961723,195574.46289347217
10,308259.1520250269,194946.69227603794
11,181039.81216426502,207548.1480086001
12,153044.65688799263,159987.74753713442
13,161437.22464386714,205558.88722793525
