Cluster,Biden Votes Weighted,Trump Votes Weighted
0,300260.7193888952,174834.2409626507
1,190863.53180630004,220175.3983647266
2,283651.2302146995,179721.47869585268
3,145868.03500890834,201009.70443809233
4,148494.9389946341,196673.8965061419
5,186082.67817281198,149012.16697615164
6,298933.6090070326,127767.30781753853
7,119853.1728134809,267852.3418987174
8,182438.2338411469,210674.32302875683
9,164832.33963541477,178666.4479566477
10,124744.09005691331,177583.18710142432
11,212712.7088774678,214317.25684440546
12,199725.45679249053,203112.3531315948
13,125831.25538980369,257372.8962772989
