Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190750.5454478892,220567.00815281118
1,297430.94301880605,126811.40673318753
2,153874.47116650897,200979.72905232685
3,182380.06327266045,210498.26233739566
4,124550.54975154491,256770.74913239747
5,266952.2610902999,178488.07469323327
6,164643.19098054772,176583.64587165765
7,162821.80731186928,161381.49110485177
8,216000.18116505747,214175.13009170597
9,119584.50644317808,267779.40783498815
10,199962.84716909932,201550.7085423385
11,281026.66822153126,179909.15081462174
12,114141.38793503137,179747.63605002323
13,210172.57702597577,183530.5995884609
