Cluster,Biden Votes Weighted,Trump Votes Weighted
0,289960.30309851014,166281.8200900725
1,152827.00807917517,203965.60952195883
2,187148.46260491206,226438.34667330282
3,117972.26703529432,181927.6489839293
4,298209.26400328294,178803.29370710158
5,277116.3029120324,139537.0802705746
6,141324.713215801,218693.2567767683
7,168608.16041874335,166156.13027164224
8,164620.22724196725,173747.47107811857
9,155669.28854039946,227436.71593507193
10,113631.65128390239,266787.1722008028
11,219320.6104459678,192672.3615722557
12,181938.43029093664,209386.37782673797
13,215945.3108290747,206939.7150916627
