Cluster,Biden Votes Weighted,Trump Votes Weighted
0,274347.2304276794,141683.6696546908
1,182336.203958642,210363.98119499278
2,117558.06471585971,180671.1553898114
3,272877.04755473236,179931.30945300465
4,219964.91072386317,192552.08008463794
5,224049.6310688556,195563.07525683226
6,222424.09011653555,208424.0585553995
7,299315.0383882445,175944.8010843042
8,170448.91536337708,167872.4091306937
9,163503.01791490288,171408.68957108664
10,117481.58931234042,268077.8728140836
11,151394.0879990261,203004.27701866187
12,147134.67426544754,230461.08960739113
13,121457.49819049335,232814.53118440937
