Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199816.68998989306,201210.60815574313
1,119412.24219572886,267420.2012765785
2,270293.8274550051,181447.24819418366
3,165174.20914791845,177189.14095660122
4,159463.31140212293,158221.97913028835
5,113299.27768587296,178277.3289889151
6,190259.802738669,220483.83947902473
7,300868.43290814897,129233.87889889361
8,281045.60180488165,180264.49750215063
9,215487.53352792741,213232.27553118393
10,154346.333323396,201900.33554898112
11,182265.64644397376,210265.85471534156
12,124888.42916955291,257146.855788286
13,207670.66220690866,182478.9558338283
