Cluster,Biden Votes Weighted,Trump Votes Weighted
0,140084.65124874417,218973.82123990456
1,118567.85044195742,182475.52476247845
2,152963.8172340118,204191.50738874357
3,188208.18718908203,224998.81257357722
4,276145.2917578706,139400.53099948887
5,182087.35949410876,209736.83725030717
6,169268.06639951243,166763.6397781157
7,155227.58497462387,227531.47723342146
8,219573.49955398805,192272.4035106792
9,297671.03013229964,178068.9753302614
10,113820.66689348663,266959.0285793692
11,216375.14866700352,206519.19484184159
12,289779.4165261243,167298.9633834851
13,164519.42948718643,173582.28312832638
