Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190819.81636329295,220301.35131425154
1,151390.03806734303,164575.24763959053
2,182072.2732882677,209837.43101819136
3,291845.8973365623,124456.49110133962
4,177666.98051908467,171869.93590755574
5,193708.18870088892,168869.9490105396
6,153140.72011261273,212007.73068378426
7,271645.12420190783,178892.71708468872
8,199792.93700410618,200526.88222704286
9,123241.13971537328,257142.68038771482
10,267635.23007980007,176528.08394179752
11,118635.66070404378,266575.6658760324
12,224589.85564966575,213004.84188189302
13,138108.13825705054,194183.99192557784
