Cluster,Biden Votes Weighted,Trump Votes Weighted
0,266305.63945253065,143828.95686274572
1,182030.97654475688,209621.60055785792
2,150385.10893668936,227841.35040149168
3,217780.54694652595,199459.4302925203
4,136427.72738614687,194451.40093315736
5,153568.71421183328,212231.07606639832
6,114832.10120527344,267245.6167702891
7,128459.21786567169,225910.50311031932
8,175507.27687433947,174833.40651579748
9,285921.6456919322,172791.2317737415
10,250883.22512916333,158313.74040130482
11,203741.76282343068,217344.11968659505
12,163770.9144649226,170967.53887219858
13,254677.14246678323,183933.02775558268
