Cluster,Biden Votes Weighted,Trump Votes Weighted
0,124720.56274787226,256878.1854105079
1,154224.08665333752,201623.76390394324
2,208502.55567082576,181873.4312072293
3,119474.1103609397,267583.3441580199
4,164948.8365382196,176906.83228228916
5,199674.06529832655,201061.2250552127
6,161571.27890390815,160214.59952166196
7,268530.7319847067,180342.64194834587
8,216057.9852980403,213687.14776444554
9,114106.4120862656,179399.46591965435
10,190308.8576293749,220426.79707212758
11,182309.23023885585,210347.47129054656
12,280653.1277972417,180063.8925431395
13,299210.1587920851,128364.20192287621
