Cluster,Biden Votes Weighted,Trump Votes Weighted
0,256892.65895413343,155840.50172403848
1,276691.5084844243,176128.04184164872
2,221568.3442586426,197688.2906427533
3,152922.86461821158,211669.2179144178
4,181974.46808526848,209575.25292859218
5,163578.80121426113,170637.1904635865
6,253267.41144705794,185088.0851399992
7,123306.06347837453,229862.8862272009
8,146422.54059209218,229120.92388312274
9,261833.12495249248,145707.23913008126
10,215582.05476893272,209672.43803877413
11,175369.96426768287,175789.17859532335
12,116786.54757721936,266993.7104240838
13,138095.64730120607,195000.0430463775
