Cluster,Biden Votes Weighted,Trump Votes Weighted
0,169082.29515541566,166592.43322978282
1,113617.08272646778,266502.15190251183
2,216565.09302440126,206258.2964765883
3,152988.08664971133,204223.54704851168
4,298199.0180132726,178123.81094385096
5,188957.21541415228,225471.41402532932
6,276003.4278070597,139546.59868993386
7,154940.46098603602,227605.83059370774
8,139726.3991854831,219089.7921722754
9,182045.41718273438,209620.14980267268
10,289620.06154528697,167345.33489110117
11,164405.8698178498,173417.7741201675
12,118526.04592322107,182449.81773925456
13,219615.52656890772,192526.048364312
