Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281042.2121760037,180262.89092311123
1,159617.38768454106,158376.4925440975
2,270501.1365615,181797.86749877426
3,154379.6001560154,201945.59272800572
4,182269.61547134636,210276.66950027112
5,199769.3520964765,201154.45377018763
6,124792.7969192356,257013.18905312032
7,165136.7114761095,177137.3550103408
8,113340.1100652179,178333.32884997965
9,119421.72912965104,267446.22565764363
10,300794.733271638,129218.93614439736
11,190259.802738669,220483.83947902473
12,215573.0994458279,213330.70967939426
13,207393.71280776765,181995.4491616516
