Cluster,Biden Votes Weighted,Trump Votes Weighted
0,250271.07944771092,190143.73094127656
1,115311.18777191419,260697.06238823346
2,152992.18453287208,159819.59608724652
3,148994.05679055845,207725.48803570383
4,306607.12660131825,194079.41095561994
5,197713.29462681193,174451.00287827186
6,238387.15048880008,179438.62989986717
7,180895.08473410606,207261.77926847542
8,186326.3349674175,185617.86449822175
9,119291.32772175554,252007.4122977365
10,187733.50422182228,209302.72725989358
11,117967.47082617249,195931.4721889117
12,320419.68098171847,136786.33632133756
13,161382.51628702146,205510.48697920394
