Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119413.09270159442,267422.5187304919
1,113316.91460822594,178305.0343742904
2,215538.88689168397,213296.8226681253
3,124842.59975069405,257049.79142313407
4,300776.36925946287,129137.37330542781
5,159465.96340603297,158226.719110738
6,270209.7638487864,181388.83762045312
7,154318.40417657632,201855.23216159127
8,199918.22492447137,201320.82110367043
9,207758.40237239187,182545.36713812276
10,190282.62697457956,220552.466657028
11,281062.888912159,180272.69105525143
12,165123.06623523272,177135.7873902472
13,182264.7959381082,210263.53726142808
