Cluster,Biden Votes Weighted,Trump Votes Weighted
0,203877.5965615206,219261.91426354897
1,174334.75470540492,166572.39381786896
2,231178.34941238983,157563.5333395902
3,294821.2809827674,174712.67971938854
4,166606.73040052268,177523.4150499355
5,199163.67602368232,202443.62483614017
6,152705.5433680557,209196.55786127082
7,121920.26525485641,266957.85791920155
8,190110.97778777138,219831.60790621224
9,297577.5202616096,125728.10562462879
10,218806.44287687863,178441.34295659818
11,182603.0985533354,211185.54372163818
12,121284.2341119292,257813.02387211568
13,129301.52969927563,191541.39911186203
