Cluster,Biden Votes Weighted,Trump Votes Weighted
0,151193.90207888372,202828.18418377696
1,147968.93910362548,230196.30714658368
2,221485.55870618092,209019.4143296535
3,223929.32171565376,196005.6038286322
4,275654.51053068286,140355.4910459738
5,170975.54755853658,168307.4540860754
6,273602.7242081743,179479.28879512232
7,163622.42829512322,171537.5732630381
8,121779.31436032061,232764.36164115276
9,297250.87222206115,176851.10059031143
10,117627.77932665808,268906.80237481365
11,182474.36193556167,210680.9568266023
12,219976.47641153124,192100.5819202945
13,116750.26354700609,179739.87996796926
