Cluster,Biden Votes Weighted,Trump Votes Weighted
0,222882.88131570423,179754.30534587338
1,283857.6467228023,180443.7116648507
2,294520.75261234515,125404.56491899348
3,211155.33229081336,212182.95411648115
4,231463.0164732848,158087.03651443205
5,182382.9620728023,210505.62740077302
6,152930.48947291012,209506.20739157143
7,166881.53675027398,178010.61629585823
8,174782.70749490146,167293.84199685787
9,126498.03861839564,256642.28916474606
10,129331.1446202539,191567.75334116406
11,199877.28934084348,202662.08477338246
12,119670.87814927581,267858.7779990982
13,188057.32406539304,218853.22907591774
