Cluster,Biden Votes Weighted,Trump Votes Weighted
0,230693.7755614665,184609.14970431098
1,179925.85821731013,205526.1678856901
2,189486.07310331133,186579.57319986034
3,163286.61112200693,207103.32609358712
4,266630.15710656875,177894.25944446292
5,320607.58463763853,137933.38242882228
6,117289.31481847068,201114.16456690652
7,100903.68812442519,253817.83566835814
8,308216.1305869107,195850.58790164877
9,188507.19965884916,209496.2269002367
10,197601.1405393949,175493.14612633773
11,149881.73630966502,209040.08608360833
12,154555.7773567154,161780.9357391654
13,116706.95285726646,252534.15825700446
