Cluster,Biden Votes Weighted,Trump Votes Weighted
0,114830.9595539402,266914.76324772177
1,266399.36575543584,143842.48037729436
2,254762.22645061763,183910.03901395228
3,153598.0123797513,212286.70950336062
4,127520.32283262881,225224.36027654994
5,163782.57186915752,170981.214022174
6,182140.70038500775,209843.36363219598
7,218357.95015573342,199797.9292280901
8,136251.32443271636,194274.4088500246
9,150026.0277501353,228024.1584689522
10,286227.7743276158,174023.77342771424
11,175635.24300991377,174929.44352042335
12,250685.81160309297,158286.3549470147
13,204073.70949425298,216434.0014845317
