Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187641.94146416587,209989.8545859864
1,197680.02521337714,174645.25423699594
2,152942.28552282174,159834.61307505285
3,119941.04726867689,252732.715693922
4,115318.80911607933,260637.66354573553
5,148887.61259229342,207554.53640242558
6,320135.02529670333,136798.85850806
7,307087.0488329028,194104.5046440913
8,238341.35189535154,177475.78014275178
9,181021.61410429198,207516.0174553965
10,161437.22464386714,205558.88722793525
11,185377.69311533155,184837.6380508584
12,250074.518896451,192106.60396716054
13,118405.802037686,194980.0724636278
