Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216132.71718872784,207069.04770019135
1,181975.27306682884,209456.10463369088
2,169131.98972959263,166612.02293283716
3,289979.8391966645,166439.18790133295
4,164498.9369321799,173648.7058818165
5,141049.1709121878,218542.46882442225
6,187182.73317428326,226069.51394182793
7,113544.1772660044,266505.0485139933
8,153041.97396007,204212.5355951826
9,219396.1157531786,192659.7294273495
10,155646.3660247385,227736.1657326691
11,276366.50975739444,139337.89269868087
12,298654.9464931424,178788.15832531167
13,117691.25054500657,181696.4178906938
