Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216279.39863727553,213985.56512399268
1,298579.44743789406,127761.40868372993
2,153804.946147621,200934.90152396032
3,164786.28847289606,176736.53003432573
4,190852.5767981976,220686.96796083738
5,119465.05984271754,267555.2628948356
6,161469.46086492846,160011.48059398937
7,182269.61547134636,210276.66950027112
8,113913.56170767611,179419.29370743534
9,124984.92661600561,257393.58518849962
10,269059.8133903974,179690.4559533918
11,280535.62921492197,179900.21931315475
12,200002.2404422767,201608.13132819466
13,208289.03495584519,182812.52819338144
