Cluster,Biden Votes Weighted,Trump Votes Weighted
0,263516.0445797075,144205.50888885616
1,117204.82839863177,267270.5065106364
2,252456.67090290468,184798.2039437378
3,221713.73431608273,195124.6295109008
4,153251.29184070267,211943.85029890694
5,182143.6241644972,209936.02178769963
6,255032.78106395953,155864.28281840557
7,121604.6458425748,231307.66975260485
8,220971.99899569084,208505.93500469232
9,137641.2275130718,194933.0345042825
10,146043.12700196676,229533.82252453454
11,163697.83412071088,170772.67319172923
12,273314.4459391194,178765.60240323373
13,175699.7453203791,175811.25885977937
