Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190796.27485263784,220448.6857254556
1,114124.44798598754,179644.92940241453
2,182382.9620728023,210505.62740077302
3,119618.41513190625,267832.42335804325
4,297399.53253664763,126878.93590998177
5,153855.7747867188,201018.00021245875
6,164526.19420806013,176371.50882543612
7,124582.90818726618,256712.96731731843
8,216814.5061388776,215248.80810241483
9,162098.50464234882,160679.44492920273
10,210070.9485201539,183591.9904010499
11,199918.13277733777,201501.86244589151
12,280501.559082028,179474.5948166657
13,267601.8390772269,178863.22115289368
