Cluster,Biden Votes Weighted,Trump Votes Weighted
0,161449.56545153016,205572.1215082589
1,187532.6154931474,209096.93501211074
2,152893.28144895265,159742.75178285813
3,197789.9898347565,174508.79915534443
4,181049.62983810608,207564.85630744116
5,148912.81255279513,207597.53103026317
6,119951.7603912157,252772.21996690216
7,185471.32886331898,185074.7733810897
8,118302.65580727153,195858.62278980255
9,319106.27034450567,136015.23590569242
10,115233.29741564415,260590.19791664885
11,249258.0907950094,190286.8166947314
12,239125.7796215786,179170.88169396736
13,308214.9221421677,194921.25685488887
