Cluster,Biden Votes Weighted,Trump Votes Weighted
0,316769.03637053334,136846.82663921904
1,105231.91923152466,253386.6584955168
2,179869.05964320092,211067.2371159694
3,118434.3471920096,202391.09610752843
4,164089.18997843735,207614.46658039954
5,150137.37351845604,209316.23500418966
6,166399.9480299675,228369.36805602402
7,257133.87878864916,178828.43290901484
8,169682.34298957733,195428.6432436762
9,313822.2909217328,196534.7804085526
10,180084.73449811185,205491.41942258796
11,216295.988390264,182733.0150176184
12,191705.21512955875,189156.84755229228
13,154636.6753179763,161607.97344741065
