Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152850.76465301667,204025.07027742875
1,181938.43029093664,209386.37782673797
2,140557.06944573388,218402.36825011927
3,113683.61691768817,266785.05989497236
4,118215.61338538725,182125.63824218774
5,155319.10645663578,227551.85964645544
6,216216.52988398957,206837.52826915745
7,187695.08440139037,225808.6996545545
8,164520.07681148985,173589.72713044746
9,169058.77019793008,166578.5021305465
10,289999.0631702531,166951.53110027467
11,219791.34642764286,192725.50806737226
12,297914.51681102207,178351.99134296057
13,276532.01114688336,139653.13816678486
