Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280838.3279654332,180178.01777321388
1,113851.71718262062,179324.2399815068
2,119491.4645832842,267685.98206181393
3,215991.43324352463,213714.93046001028
4,208675.7060140121,183042.93143476386
5,124766.22396850138,256778.88820277018
6,190993.46386891327,221201.5729711871
7,268667.24986033456,179470.28160651296
8,161769.63841240457,160356.29212377677
9,298364.4386405093,127527.17369163243
10,182305.6360861758,210340.14654772036
11,164846.5318371661,176812.87587700706
12,199966.76079097798,201467.25871630217
13,153763.40754614197,200872.408551782
