Cluster,Biden Votes Weighted,Trump Votes Weighted
0,289976.22315680794,166286.96134870363
1,297734.85310037516,178620.10288519715
2,113644.90733629624,266849.98183805094
3,141339.27163670262,218637.45983027536
4,118025.95756974358,181978.96832341596
5,164639.79740317393,173776.6021652637
6,277273.3939015841,139473.2141893438
7,219409.66346148253,192674.32147310834
8,215671.84425610938,206766.30129821957
9,168681.35034440228,166232.16316806478
10,181958.67652295466,209427.8596523167
11,152839.48150911395,203981.60943836044
12,156004.87626951883,227628.7199623592
13,187091.70353173453,226438.7344273203
