Cluster,Biden Votes Weighted,Trump Votes Weighted
0,277482.47149650374,139680.79924963432
1,290605.1617726455,166590.82921451866
2,155617.52247631666,227240.79438172092
3,141125.57013756016,218004.3838292417
4,181987.89579033878,209477.5867322008
5,297920.9726628665,178913.53180192888
6,168833.70229664884,166341.2736470101
7,219421.4068672182,192643.56236898585
8,186512.19183744423,226356.72347446965
9,113576.92807466515,266722.31204381067
10,164782.82892856636,174000.35188033682
11,117580.03285902305,181541.08852105407
12,152870.50164472702,204024.2160606886
13,215974.81315547545,207235.54679439878
