Cluster,Biden Votes Weighted,Trump Votes Weighted
0,150793.66063774764,229329.9061872939
1,299295.18337092,178191.4203689822
2,125609.09624501407,230056.41642101356
3,182200.858644818,210039.39667229296
4,152173.29659228167,204191.74804063115
5,275805.311701059,140426.64118607607
6,282233.3608987991,175617.39663324243
7,116099.41211769493,267748.12164966366
8,219036.90155174327,191741.3026648987
9,163172.5794630376,171086.39808088867
10,210097.75200285643,213942.82983706816
11,221359.98039879565,199579.41530040998
12,167453.66953085762,165186.65814451218
13,118960.93684437465,181635.34881302618
