Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152923.7359038329,204109.665147828
1,181938.43029093664,209386.37782673797
2,276430.2760949667,139489.3877349836
3,289695.0886093274,166954.6031428756
4,164518.47455241304,173615.52804043592
5,168977.08328345025,166482.6075212396
6,155410.45315159936,227877.84394908097
7,140471.8652266408,218730.45390613042
8,113660.22516947571,266708.34313647216
9,216261.43920141723,206555.9875982561
10,220115.38334562795,193068.94757830177
11,297695.35455011093,178000.51739988232
12,188119.0883285762,225746.72236263033
13,118075.10229162457,182046.01465514503
