Cluster,Biden Votes Weighted,Trump Votes Weighted
0,208403.07269558284,182246.10435670833
1,164444.3015678514,176271.20379746173
2,119680.68180066353,267729.22708952724
3,154095.7946807778,201459.54891488297
4,215832.43887511204,215138.62879524907
5,190619.4690616185,219953.07772079046
6,125113.63462897191,257534.22403350763
7,199801.30461716917,201520.9886919447
8,298945.3435023518,128058.83473276361
9,161675.34315486933,160222.6832515092
10,182249.83567320753,210238.0769965274
11,281261.9085639138,179537.99266419487
12,268091.44007817836,179394.7847030115
13,114077.43109973168,179467.62425192105
