Cluster,Biden Votes Weighted,Trump Votes Weighted
0,252488.81489742044,184807.02340239906
1,146113.59620430012,229668.3406827613
2,117235.8362286493,267373.01673194673
3,220677.27072756086,208397.2363183417
4,221842.70303784698,195388.35903723363
5,182141.49789983328,209930.22815291592
6,255245.19688362925,155715.3621491107
7,264002.5198259136,145285.3955405677
8,138443.86616759092,195596.24698003373
9,121567.2236879891,231037.09876717834
10,273555.3956052312,178795.65263095
11,163494.33555486173,170494.11810365863
12,152470.14441008176,210868.71198053798
13,175013.5988690911,175416.20952236437
