Cluster,Biden Votes Weighted,Trump Votes Weighted
0,273022.3319057416,178918.75467160172
1,138053.31550514986,195832.74034618694
2,253298.92735984348,157170.59058153763
3,221992.65242962926,195319.0658270563
4,117346.31615030425,267687.06870708166
5,146143.1020142385,229634.01005567308
6,153006.23050569854,211386.73170702666
7,121525.79520295582,231414.3366219707
8,253277.4627541592,184438.84287209407
9,182231.39143514878,210145.3146777878
10,264862.8462406499,143687.57142541782
11,221288.0443368344,208123.3249932143
12,163613.49871957584,170596.4211283026
13,174630.08544007025,174418.2263850485
