Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319232.33238802856,136048.23227062193
1,153117.1925495496,160018.8318488812
2,119309.38124463473,252148.76820317982
3,148944.69596292917,207646.68606588888
4,238107.87125491767,179561.79517941558
5,197718.94589400463,174451.09340197456
6,161398.3185709463,205533.31525151717
7,115153.28674481036,260411.60728298698
8,117826.24604370413,195847.14871937348
9,186077.78473852435,185483.52882935587
10,187622.44115017832,208944.2024700381
11,250596.87577207256,190139.73430958408
12,308175.1390898294,195042.77146195518
13,181011.48859586986,207495.284705227
