Cluster,Biden Votes Weighted,Trump Votes Weighted
0,320298.12395650067,136945.43125878455
1,119804.45152458522,252460.81809164447
2,197601.65149426583,174471.84693000608
3,118365.76885081314,195458.0348082495
4,187877.5127348057,210204.25070837498
5,148947.59930892676,207645.81652208586
6,152686.90233574336,159430.86348775952
7,180981.65194239322,207442.33667812357
8,161411.47316366958,205528.89205386702
9,248795.77795819915,191362.4764770805
10,306650.9066198975,193991.48236499357
11,185930.1335063174,185101.36410585907
12,239264.73161366602,177297.62425937402
13,115675.3149902161,261431.76225379712
