Cluster,Biden Votes Weighted,Trump Votes Weighted
0,154365.07011305317,201922.20773372956
1,124857.003684122,257099.20732997413
2,182271.74173601024,210282.4631350548
3,199777.29133692267,201168.36354598196
4,207734.12007068718,182421.38805615017
5,159605.67197857558,158359.78355069336
6,190259.802738669,220483.83947902473
7,113369.90757786046,178376.95817513493
8,119420.28528184588,267443.04776207625
9,216232.91291818203,213585.56226194248
10,270182.0338140775,181382.95866513753
11,300771.8008136788,129207.17691249262
12,165126.8484144107,177120.63906811437
13,280317.5095219044,179919.40432449288
