Cluster,Biden Votes Weighted,Trump Votes Weighted
0,153031.33423681377,159914.3973150669
1,119554.33413761522,251859.85494493807
2,181012.19735075784,207497.21591682156
3,197716.15839607708,174444.4005883159
4,115436.21160794304,261152.8773170985
5,319103.9715818282,135980.53007462164
6,161451.53998075624,205574.23899311066
7,148913.97828039533,207598.03063771906
8,185599.27176895182,185151.32162297913
9,187696.6167527822,209333.89364920452
10,118205.00533949221,195979.46551192427
11,249787.7820850331,190231.05185938903
12,308261.91254901723,195004.08866352745
13,238521.68593253638,179051.63290528307
