Cluster,Biden Votes Weighted,Trump Votes Weighted
0,154382.79961564552,161433.53155711968
1,168324.7632259233,197145.09856685114
2,310855.1009986273,195618.7895168286
3,173789.44064768715,226226.361994454
4,213096.75521962342,182419.3714281603
5,162633.26446218975,206598.25888001395
6,260396.38350051604,179807.29431642982
7,180910.35986400855,207182.6358378206
8,149633.87681326547,208674.90816818946
9,117820.66212315256,202530.22582754825
10,179631.77020517286,212225.2756709865
11,189196.8259441631,187407.86463328483
12,104832.91022343327,255051.00744902922
13,318787.08715659135,136452.3761532834
