Cluster,Biden Votes Weighted,Trump Votes Weighted
0,220620.77962427933,192646.1796583385
1,169467.14012170176,166880.41856647978
2,156337.92814908686,206453.03919693912
3,213125.92067916467,208971.03367150712
4,183107.6115828727,212116.50146182504
5,217142.57221417336,192830.42926053153
6,158306.35808040987,226658.89726102134
7,115408.4714620442,271045.6615445523
8,234444.8841155663,174775.0355207026
9,117942.38771457854,183383.03661965713
10,295377.5742948956,180375.50836518593
11,279088.97210306505,139166.70227889562
12,166326.4318151789,178529.7463043129
13,157594.96804298254,224940.81029005093
