Cluster,Biden Votes Weighted,Trump Votes Weighted
0,253622.65001821378,184762.04149882667
1,114968.01814442022,267396.47648418206
2,150162.7802390104,228080.35205964252
3,265401.0850405326,143960.75831672538
4,182028.15244931736,209613.88322438046
5,286209.9129828349,173006.24936893937
6,203156.82479178917,216270.20410230733
7,175520.88539720103,174921.02278878892
8,128221.49633772262,225691.61001505057
9,252865.63859109307,157335.48284198312
10,136740.01613500193,194732.69632748817
11,218092.07231448469,199860.19365122428
12,153498.2438830871,212120.11865594922
13,163804.2236752908,171021.9106645117
