Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182178.896137154,209981.94742672297
1,221812.50372416872,199093.54745718907
2,220053.86179308448,192115.4248447891
3,124623.99747371403,230210.98426527358
4,116859.763365535,268852.42877685523
5,297985.9785570325,177003.30083191345
6,170532.74557087966,167913.72787789666
7,212796.39222217866,212298.5432295535
8,151532.9340669797,203184.80094563312
9,279562.8774267282,175598.8057117323
10,275164.3154466221,140579.46832395907
11,117389.78596076899,180490.9317728851
12,163639.26214782498,171752.3655127326
13,150158.6861073287,229696.7230228641
