Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275808.3821905908,140325.351442884
1,283207.0218534837,175571.71177536252
2,209175.19058777994,214702.5981075879
3,163982.99027722876,172233.41286336535
4,299589.67150566744,178297.39849471863
5,182147.04696753586,209879.528439185
6,151152.56376091405,202679.41362970104
7,150826.10344546754,228847.51479990678
8,218968.36067483586,191816.62211947728
9,125918.79300965377,229579.86620353715
10,166990.62258052125,164791.8957064938
11,221497.80573072162,200483.39867943112
12,119288.71858405475,182149.64546606576
13,115738.72883154434,267414.6422722835
