Cluster,Biden Votes Weighted,Trump Votes Weighted
0,185822.60097184477,185390.01809260657
1,250311.89085023807,190217.48390782258
2,153118.23686247267,160007.31376084202
3,161412.63390783538,205548.6670166926
4,181011.63034684747,207495.67094754594
5,318872.1650988935,135747.11085184143
6,115285.77426509456,260735.84072320323
7,148981.19163985076,207706.729291575
8,117911.94687262794,195961.47480222437
9,119254.5993721995,252096.39949171856
10,308651.6031220272,195316.93372019046
11,187776.50873665407,208877.44866528662
12,197478.58023533618,174271.66972369488
13,238402.63771807757,179400.2390047556
