Cluster,Biden Votes Weighted,Trump Votes Weighted
0,238169.0727347454,179572.18855459886
1,320024.9333223255,136863.83008905905
2,307077.730236854,194082.68587811047
3,180895.36216481973,207261.2447490673
4,161664.4257958928,205829.04035488344
5,152907.59141409292,159664.17384958582
6,249677.7884549987,189622.9420561097
7,115133.91583796118,260448.22341391342
8,117895.88985779941,195615.0789315055
9,120118.02148027206,251866.03025193285
10,187482.78753650762,209968.65326775273
11,197371.2639282662,174165.26361266218
12,149113.4992614943,207916.2734956835
13,186759.71797396976,185897.371495135
