Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155916.4169962485,227366.5440627793
1,117855.2559697515,181836.94404731545
2,219437.37849751764,192729.86495826198
3,113675.67608696029,266945.6165163668
4,141264.2133246517,218505.0071156319
5,289947.7502742334,166273.4660847729
6,297760.77431830997,178651.5693852142
7,277088.15255898534,139189.9295498546
8,152855.50949503764,203997.84347289838
9,187275.670618932,226720.91305725026
10,164631.3240105168,173771.89686141815
11,181975.27306682884,209456.10463369088
12,168733.62984413427,166260.14262896837
13,215874.97493789176,207067.15762557663
