Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119716.10223585028,268026.3603832634
1,266889.80314571783,178658.61944875968
2,190685.5019901632,220384.01653920597
3,162690.28819342694,161217.75350119316
4,199688.976754772,201217.35568414375
5,182273.7461646488,210290.07502527823
6,153999.34540946918,201072.09702702693
7,215973.97626720645,214139.37637064853
8,114553.38082000228,180208.27893832186
9,210228.59733288453,183117.2635162132
10,297497.6950273763,127198.90886366593
11,124671.26479566678,257074.08959102776
12,164467.15413663213,176407.5508558062
13,280956.16772618296,179761.25425544515
