Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281565.95159190294,174830.955081538
1,136630.44435444448,194624.85667060665
2,220310.57986129983,199476.72973292583
3,181905.85178109616,209359.50141006176
4,250812.16695343622,158817.93153040446
5,255202.9179165395,183756.97513520048
6,266160.49263118,143857.18556325338
7,148060.85179958862,228666.94342125894
8,125670.17088368829,228640.4550100904
9,153460.34139671322,212066.30673100625
10,115699.23154855944,266049.4557176182
11,163871.62853927375,171060.40177893906
12,209708.41021859055,212980.1395250554
13,175232.96052368672,174585.16269204093
